first_word,ends_question,tag,hour_utc,weekday_utc,account_creation_year,question_length,time_to_answer,chance_of_answer,questions
how,false,machine-learning,20,Thursday,2017,long,13,1,1
is,false,python,20,Tuesday,2019,medium,,0,1
how,true,machine-learning,20,Friday,2015,short,57.999999999999986,1,1
is,false,machine-learning,20,Sunday,2019,short,,0,1
why,false,python,20,Sunday,2015,medium,,0,2
how,true,python,20,Wednesday,2009,medium,36.660605559646719,1,2
how,true,python,20,Monday,,medium,26.000000000000004,0.5,2
what,true,mysql,20,Wednesday,2013,long,,0,1
how,true,data-science,20,Monday,2018,short,6.9999999999999991,1,1
can,true,python,20,Wednesday,2017,medium,36.414282912066248,1,2
is,true,r,20,Tuesday,2018,short,,0,1
i,true,mysql,20,Wednesday,2019,medium,40,1,1
can,true,r,20,Tuesday,2018,long,176.99999999999994,1,1
why,true,mysql,20,Friday,2013,long,15.999999999999998,1,1
why,true,python,20,Saturday,2014,medium,6.9999999999999991,0.5,2
i,false,python,20,Friday,2009,medium,6,1,1
how,false,mysql,20,Saturday,2013,short,,0,1
what,true,python,20,Thursday,2010,short,4.4721359549995787,1,2
why,true,python,20,Thursday,2011,long,3.0000000000000004,1,1
why,true,python,20,Thursday,2015,medium,38.999999999999993,0.33333333333333331,3
is,true,mysql,20,Sunday,2018,short,1,1,1
what,true,python,20,Wednesday,2014,short,11.000000000000002,1,1
why,false,mysql,20,Sunday,2013,long,4,1,1
why,true,mysql,20,Tuesday,2019,medium,,0,1
how,false,mysql,20,Sunday,2016,short,43,1,1
i,false,python,20,Tuesday,2015,short,6.9999999999999991,1,1
i,false,python,20,Wednesday,2016,medium,13,1,1
how,false,mysql,20,Monday,2015,long,,0,1
what,false,python,20,Saturday,2013,medium,11.000000000000002,1,1
is,true,mysql,20,Sunday,2019,short,,0,1
i,false,r,20,Tuesday,2017,medium,15.999999999999998,1,1
i,false,data-science,20,Tuesday,2017,medium,15.999999999999998,1,1
can,true,r,20,Friday,2014,medium,3.0000000000000004,1,1
how,true,python,20,Tuesday,2009,long,393.5404641757288,1,3
why,true,python,20,Thursday,2009,long,31,1,1
how,true,mysql,20,Saturday,2019,short,87.66983517721475,1,2
what,true,python,20,Saturday,2017,long,1381.0000000000005,0.5,2
what,true,r,20,Monday,2016,medium,26.000000000000004,1,1
is,true,r,20,Monday,2016,medium,1224.9999999999995,1,1
how,true,mysql,20,Tuesday,2019,long,291.00000000000011,1,1
how,false,python,20,Tuesday,2010,short,464.20900465199952,1,2
what,true,mysql,20,Saturday,2015,short,803,1,1
how,false,mysql,20,Friday,,medium,1,1,1
can,true,python,20,Thursday,2012,long,1077.9999999999995,1,1
why,true,r,20,Saturday,2018,medium,93.000000000000028,1,1
why,false,python,20,Monday,2016,long,79.999999999999972,1,1
how,false,machine-learning,20,Sunday,2016,medium,17,1,1
can,true,python,20,Wednesday,2014,medium,11.000000000000002,1,1
how,true,python,20,Thursday,2009,long,59.999999999999986,0.5,2
i,false,mysql,20,Monday,2019,medium,,0,2
what,true,r,20,Tuesday,2018,short,29.000000000000004,1,2
is,true,python,20,Saturday,2014,long,156,1,1
why,true,python,20,Sunday,2018,short,2,1,1
why,true,python,20,Tuesday,2014,short,3.0000000000000004,1,1
how,false,machine-learning,20,Monday,2012,medium,,0,1
what,true,python,20,Saturday,2018,short,12.331060371652347,1,3
i,true,r,20,Wednesday,2019,medium,31,1,1
is,true,machine-learning,20,Saturday,2018,short,1974.0000000000007,1,1
why,false,mysql,20,Friday,2017,medium,24.999999999999996,1,1
what,false,mysql,20,Sunday,2017,medium,15,1,1
can,false,python,20,Wednesday,2010,medium,,0,1
is,true,python,20,Tuesday,2012,medium,194.64840096954308,1,2
what,false,python,20,Thursday,2018,medium,4,1,1
is,true,python,20,Sunday,2011,short,,0,1
how,false,mysql,20,Wednesday,2010,medium,9.0000000000000018,1,1
why,true,r,20,Tuesday,2017,long,12,1,1
i,true,python,20,Wednesday,2017,long,,0,1
is,true,r,20,Wednesday,2018,short,,0,1
can,false,python,20,Thursday,2016,long,624.00000000000011,1,1
can,true,mysql,20,Monday,2015,short,10.000000000000002,1,1
how,true,python,20,Tuesday,2008,short,1672.081337734503,1,2
i,false,python,20,Saturday,2018,long,8.7065876911736133,1,3
how,true,python,20,Sunday,2008,medium,92.000000000000014,1,1
what,true,machine-learning,20,Saturday,2018,short,,0,1
what,true,data-science,20,Saturday,2018,short,,0,2
how,false,mysql,20,Monday,,short,6,1,1
how,true,r,20,Monday,2015,long,,0,2
can,false,mysql,20,Monday,2017,medium,478.00000000000023,0.5,2
is,true,machine-learning,20,Monday,2016,medium,93.000000000000028,1,1
why,false,python,20,Wednesday,2018,long,,0,1
how,true,machine-learning,20,Friday,2016,medium,4.9999999999999991,1,1
how,true,r,20,Friday,2011,medium,41.000000000000007,1,1
can,false,python,20,Saturday,2016,short,,0,1
why,false,python,20,Sunday,2012,medium,27,1,1
what,true,python,20,Wednesday,2009,medium,34.999999999999993,1,1
how,true,r,20,Thursday,,short,9.0000000000000018,1,1
how,true,mysql,20,Saturday,2011,short,17.999999999999996,1,1
what,false,python,20,Wednesday,2016,short,,0,1
what,true,mysql,20,Thursday,2018,medium,4,1,1
is,false,mysql,20,Thursday,2014,short,15,1,1
can,true,python,20,Friday,2015,long,,0,1
what,true,r,20,Monday,2015,short,,0,1
why,true,python,20,Sunday,2012,long,1451.9999999999998,1,1
is,false,python,20,Saturday,2012,medium,9131.9999999999982,1,1
is,true,mysql,20,Friday,2018,short,30.000000000000004,1,1
how,false,machine-learning,20,Wednesday,2012,long,77.000000000000014,1,1
what,false,python,20,Tuesday,2018,medium,2,1,1
i,false,mysql,20,Thursday,2016,long,81.000000000000028,1,1
what,false,python,20,Wednesday,2011,medium,13,1,1
what,false,machine-learning,20,Wednesday,2011,medium,13,1,1
is,true,machine-learning,20,Monday,2012,medium,3.0000000000000004,1,1
i,false,r,20,Thursday,2018,short,62.999999999999993,1,1
is,true,python,20,Friday,2016,long,263.99999999999994,1,1
why,true,python,20,Saturday,2010,short,,0,1
can,false,machine-learning,20,Wednesday,2014,long,77.000000000000014,1,1
how,true,mysql,20,Tuesday,2013,short,13,1,1
how,true,r,20,Saturday,2016,long,,0,1
why,false,python,20,Monday,2018,medium,,0,2
can,true,python,20,Tuesday,2010,medium,,0,1
why,true,r,20,Friday,2019,long,149,1,1
is,true,python,20,Wednesday,2009,long,16880.000000000011,1,1
what,true,python,20,Sunday,2008,medium,4104.0000000000009,1,1
how,false,data-science,20,Friday,2019,medium,,0,1
what,true,python,20,Tuesday,2012,medium,342362.00000000017,1,1
can,false,mysql,20,Friday,2012,medium,37.999999999999993,1,1
why,false,python,20,Friday,2016,short,2,0.5,2
how,true,python,20,Monday,2008,long,4,1,1
what,true,python,20,Tuesday,2015,medium,57.999999999999986,1,1
what,false,machine-learning,20,Thursday,2017,short,13.999999999999996,1,1
is,true,mysql,20,Friday,2017,short,29.000000000000004,1,1
how,true,mysql,20,Sunday,2016,short,,0,1
can,true,python,20,Sunday,2013,medium,43,1,1
i,false,mysql,20,Thursday,2017,short,,0,1
is,true,r,20,Tuesday,2018,medium,,0,1
can,true,r,20,Friday,2014,short,,0,1
can,false,python,20,Saturday,2016,long,9709.9999999999964,0.5,2
how,false,mysql,20,Friday,2013,long,23,1,1
how,true,r,20,Thursday,2012,short,2945,1,1
how,false,r,20,Tuesday,2015,short,3.0000000000000004,1,1
what,true,python,20,Thursday,2015,short,2,1,2
can,false,python,20,Monday,2019,long,,0,1
what,false,python,20,Friday,2015,long,3065.0000000000009,1,1
i,false,python,20,Tuesday,2016,medium,,0,1
how,false,mysql,20,Tuesday,2013,long,48.999999999999993,1,1
is,false,python,20,Tuesday,2015,short,1,1,1
can,false,mysql,20,Wednesday,2018,long,,0,1
is,true,python,20,Wednesday,2015,medium,488554.99999999965,1,1
why,true,machine-learning,20,Monday,2017,short,172137.99999999994,1,1
what,true,r,20,Thursday,2014,medium,,0,1
why,true,python,20,Sunday,2019,short,4.9999999999999991,1,1
how,false,r,20,Friday,2015,long,220.83906849548993,1,3
is,true,python,20,Friday,2014,long,,0,1
what,true,r,20,Wednesday,2015,long,94,1,1
i,false,r,20,Thursday,2014,long,62.000000000000007,1,1
can,true,r,20,Sunday,2018,short,,0,1
how,true,r,20,Friday,2012,medium,22.000000000000004,1,1
is,true,python,20,Thursday,2019,short,9.0000000000000018,1,1
what,true,python,20,Monday,2011,medium,21.400934559032702,1,2
why,true,python,20,Thursday,2012,long,12,1,1
why,true,python,20,Saturday,2016,short,15,1,1
how,false,python,20,Sunday,,short,83.999999999999986,1,1
can,true,python,20,Wednesday,2019,medium,4,1,1
can,true,data-science,20,Wednesday,2019,medium,4,1,1
how,false,r,20,Sunday,2011,medium,,0,1
i,false,python,20,Wednesday,2013,medium,1156.0000000000005,1,1
is,true,mysql,20,Saturday,2012,medium,30.000000000000004,1,1
how,false,machine-learning,20,Tuesday,2012,long,12612.000000000009,1,1
what,false,python,20,Thursday,2017,long,613.99999999999989,0.5,2
why,false,python,20,Thursday,2013,medium,4.69041575982343,1,2
how,false,mysql,20,Friday,2013,short,4.9999999999999991,1,1
why,true,python,20,Tuesday,2012,medium,6,1,1
what,true,python,20,Thursday,2014,long,,0,1
what,true,r,20,Thursday,2014,long,,0,1
how,true,mysql,20,Monday,2015,long,85.732140997411236,1,2
why,true,mysql,20,Wednesday,2011,long,24.999999999999996,1,1
how,false,r,20,Friday,2012,long,70.000000000000028,1,1
how,false,r,20,Thursday,2015,short,59.101607423148806,1,2
what,true,r,20,Monday,2017,medium,4,1,1
why,true,r,20,Wednesday,2014,short,,0,1
how,true,python,20,Friday,2010,long,51,1,1
how,true,r,20,Wednesday,2011,short,330568.99999999994,1,1
why,false,r,20,Thursday,2017,long,10.000000000000002,1,1
can,false,python,20,Saturday,2015,long,,0,1
how,false,r,20,Tuesday,2012,long,137.55623044502465,1,3
can,false,r,20,Sunday,2019,long,1208.9999999999998,1,1
why,true,python,20,Tuesday,2011,short,,0,1
what,false,python,20,Wednesday,2019,medium,88.999999999999986,1,1
what,false,python,20,Wednesday,2016,medium,3.0000000000000004,1,1
can,true,mysql,20,Thursday,2015,short,82.000000000000014,1,1
i,false,r,20,Sunday,2017,short,1022.9999999999995,1,1
how,true,r,20,Wednesday,2015,long,42.000000000000007,1,1
is,true,r,20,Wednesday,2019,long,381.7398290573837,1,3
i,true,python,20,Monday,2012,medium,39452.000000000029,1,1
is,false,r,20,Wednesday,2016,short,13.999999999999996,1,1
i,false,mysql,20,Saturday,2017,long,15.999999999999998,1,1
what,true,r,20,Friday,2011,medium,23,1,1
how,true,mysql,20,Monday,2019,short,115.89219128138008,1,2
why,false,machine-learning,20,Saturday,2018,long,9987.9999999999964,1,1
how,true,mysql,20,Sunday,2014,short,13,1,1
how,true,mysql,20,Friday,2011,medium,13.999999999999996,1,1
how,false,mysql,20,Wednesday,2012,long,,0,1
can,false,python,20,Wednesday,2017,short,269,1,1
how,true,machine-learning,20,Friday,2014,medium,139.99999999999994,1,1
is,true,machine-learning,20,Friday,2018,short,19.999999999999996,1,1
why,false,machine-learning,20,Thursday,2014,short,1563.0000000000005,1,1
why,true,mysql,20,Wednesday,2011,medium,32,1,1
how,true,machine-learning,20,Sunday,2018,medium,1407.0000000000002,1,1
why,true,python,20,Thursday,2011,short,6,1,1
why,true,mysql,20,Thursday,2017,medium,232.99999999999991,1,1
what,true,machine-learning,20,Saturday,2016,short,44.999999999999993,1,1
how,false,r,20,Saturday,2012,medium,15.999999999999998,1,1
why,true,python,20,Saturday,2018,medium,6.4807406984078595,1,2
is,false,python,20,Thursday,2018,medium,759.00000000000034,1,1
why,true,python,20,Friday,2012,medium,9.0000000000000018,1,1
why,false,python,20,Friday,2018,medium,,0,1
how,true,r,20,Tuesday,2015,short,9.9999999999999982,1,2
can,false,python,20,Friday,2012,medium,,0,1
why,false,python,20,Monday,2019,medium,,0,1
can,false,mysql,20,Saturday,2016,long,24.999999999999996,1,1
is,true,r,20,Tuesday,2016,medium,108991.99999999997,1,1
is,false,python,20,Saturday,2013,long,69.000000000000014,1,1
what,true,python,20,Friday,2017,long,7.9999999999999982,1,1
why,true,python,20,Friday,2018,long,418847.99999999994,1,1
how,false,mysql,20,Saturday,2015,medium,30.000000000000004,1,1
how,true,data-science,20,Wednesday,2016,long,13,1,1
why,false,python,20,Thursday,2015,long,26274.999999999993,1,1
how,true,mysql,20,Saturday,2016,long,,0,1
how,false,mysql,20,Monday,2015,medium,,0,1
why,false,python,20,Saturday,2018,medium,979.99999999999977,0.5,2
can,false,mysql,20,Sunday,2019,short,,0,1
why,true,python,20,Wednesday,2008,long,,0,1
i,true,python,20,Saturday,2018,medium,26.000000000000004,1,1
i,false,python,20,Wednesday,2017,medium,548.74948747128713,1,2
how,true,data-science,20,Friday,2018,medium,12,1,1
is,true,python,20,Wednesday,2009,short,3.0000000000000004,1,1
is,true,python,20,Monday,2012,long,4,1,1
how,false,python,20,Thursday,,short,11.000000000000002,1,1
how,false,r,20,Thursday,2019,long,17,0.5,2
what,true,python,20,Wednesday,,medium,9.0000000000000018,1,1
i,false,mysql,20,Monday,2017,long,6.9999999999999991,1,1
how,false,python,20,Wednesday,,long,,0,1
why,true,mysql,20,Wednesday,2019,long,34.000000000000007,1,1
how,true,machine-learning,20,Saturday,2017,short,62.545983084447577,1,2
what,true,r,20,Thursday,2014,short,22.000000000000004,1,1
i,false,r,20,Tuesday,2019,short,17,1,1
how,true,r,20,Saturday,2012,medium,40.841155713324262,1,2
can,false,mysql,20,Thursday,,long,,0,1
how,false,mysql,20,Thursday,2016,short,181.95899329733581,1,3
is,true,python,20,Thursday,2008,medium,134.7738847106516,1,2
how,true,machine-learning,20,Friday,2013,long,15386,1,1
what,true,python,20,Sunday,2017,long,1270.0000000000002,1,1
i,false,r,20,Friday,2018,medium,59.999999999999986,1,1
how,false,machine-learning,20,Tuesday,2018,medium,369.3575503492516,1,2
can,false,mysql,20,Saturday,2014,medium,16109.115897528347,1,2
can,true,mysql,20,Friday,2019,short,34.999999999999993,1,1
i,true,mysql,20,Monday,2018,medium,,0,1
why,true,machine-learning,20,Saturday,2015,short,1246,1,1
why,false,python,20,Friday,2015,long,2,1,1
why,false,r,20,Wednesday,2018,short,4.9999999999999991,1,1
how,true,r,20,Tuesday,2016,long,52.000000000000007,0.5,2
how,false,data-science,20,Tuesday,2019,medium,15,1,1
can,false,mysql,20,Thursday,2014,long,7.9999999999999982,1,1
why,true,mysql,20,Monday,2013,medium,,0,1
is,true,r,20,Tuesday,2016,short,2613.9999999999995,1,1
what,false,python,20,Tuesday,2017,medium,1,1,1
why,true,machine-learning,20,Wednesday,2018,long,351.99999999999989,1,1
can,true,python,20,Monday,2014,short,3.0000000000000004,1,1
how,true,mysql,20,Friday,2018,medium,23.76972864800943,1,2
how,false,mysql,20,Saturday,2015,short,3.9999999999999991,1,2
can,false,python,20,Friday,2010,medium,4,1,1
is,true,python,20,Monday,2010,short,,0,1
how,false,r,20,Sunday,2010,medium,17.999999999999996,1,1
i,false,r,20,Tuesday,2016,short,6.9999999999999991,1,1
why,false,machine-learning,20,Monday,2016,medium,346068.00000000029,1,1
how,false,data-science,20,Wednesday,2014,short,1,1,1
i,false,mysql,20,Saturday,2019,short,,0,1
how,false,r,20,Monday,2011,medium,108.99999999999997,1,1
how,true,mysql,20,Wednesday,2016,long,918.65989354058559,1,2
how,true,mysql,20,Wednesday,2011,short,825.99999999999966,0.5,2
how,false,python,20,Wednesday,2011,long,55.000000000000014,0.5,2
how,false,mysql,20,Saturday,2014,short,17,1,1
can,true,python,20,Thursday,2013,medium,10069.000000000007,1,1
is,true,r,20,Wednesday,2009,long,380.00000000000006,1,1
how,false,mysql,20,Wednesday,2009,short,6.9999999999999991,1,1
can,false,python,20,Tuesday,2008,long,,0,1
why,true,mysql,20,Wednesday,2014,medium,231.99999999999997,1,1
can,false,r,20,Thursday,2015,medium,29.000000000000004,1,1
how,false,machine-learning,20,Friday,2013,long,6,1,1
is,true,python,20,Wednesday,2008,medium,6,1,1
what,false,mysql,20,Thursday,2018,long,1057.0000000000002,1,1
how,false,mysql,20,Saturday,2016,short,64.999999999999986,1,1
is,true,python,20,Friday,2016,short,13,1,1
can,true,python,20,Saturday,2011,medium,13,1,1
is,true,machine-learning,20,Wednesday,2019,short,17.999999999999996,1,1
is,true,r,20,Thursday,2018,long,,0,1
why,true,python,20,Wednesday,2013,medium,7.2111025509279774,0.66666666666666663,3
how,false,machine-learning,20,Sunday,2019,long,74.999999999999972,1,1
how,false,r,20,Sunday,2014,long,54.000000000000007,1,1
how,false,machine-learning,20,Saturday,2019,medium,,0,1
can,false,mysql,20,Friday,2017,medium,13.0384048104053,1,2
is,false,r,20,Sunday,2019,short,27,1,1
what,false,mysql,20,Friday,2017,long,21,1,1
can,true,python,20,Tuesday,2011,medium,,0,1
why,true,python,20,Wednesday,2014,short,7.9999999999999982,1,1
is,true,mysql,20,Tuesday,2019,long,3.0000000000000004,1,1
how,false,mysql,20,Thursday,2019,long,53.563046963368315,0.66666666666666663,3
can,false,r,20,Thursday,2016,short,54.000000000000007,1,1
why,false,r,20,Friday,2011,short,7.9999999999999982,1,1
is,true,python,20,Saturday,2017,short,6.9999999999999991,1,1
what,true,python,20,Sunday,2016,medium,18.999999999999996,1,1
is,true,python,20,Saturday,2017,medium,62531.999999999978,0.5,2
how,false,python,20,Friday,2009,short,1,1,1
what,true,r,20,Friday,2019,short,7.9999999999999982,1,1
why,false,python,20,Saturday,2016,short,4,1,1
how,true,mysql,20,Thursday,2019,short,12,1,1
is,true,python,20,Monday,2018,short,123.45039489608776,0.66666666666666663,3
can,true,machine-learning,20,Friday,2015,long,19736.000000000004,1,1
is,true,python,20,Wednesday,2010,short,113.12824580978884,1,2
is,true,python,20,Thursday,2010,medium,858.11071546741528,1,2
can,false,python,20,Saturday,2019,long,52.048054718692427,1,2
i,false,mysql,20,Saturday,2016,medium,4.9999999999999991,1,1
what,true,python,20,Sunday,2014,medium,38.999999999999993,1,1
can,false,python,20,Monday,2013,short,588.99999999999989,1,1
what,true,python,20,Wednesday,2017,long,,0,1
can,true,r,20,Thursday,2017,short,18.999999999999996,1,1
is,false,python,20,Sunday,2019,short,4,1,1
why,true,mysql,20,Monday,2017,short,1,1,1
is,true,r,20,Saturday,2018,short,7.9999999999999982,1,1
how,true,mysql,20,Saturday,2012,medium,629.00000000000023,1,1
what,true,r,20,Wednesday,2010,long,1,1,1
what,false,python,20,Wednesday,2018,long,147.99999999999994,1,1
is,true,mysql,20,Tuesday,2017,short,,0,1
can,true,r,20,Friday,2015,long,61.000000000000007,1,1
is,false,python,20,Thursday,2019,short,,0,1
how,true,machine-learning,20,Saturday,2012,medium,,0,1
is,true,python,20,Wednesday,2014,short,34.000000000000007,1,1
can,true,r,20,Sunday,2017,short,245016.99999999985,1,1
how,false,python,20,Saturday,2011,short,17,1,1
i,false,python,20,Wednesday,2012,medium,945.00000000000034,1,1
is,true,r,20,Friday,2018,short,1,1,1
what,true,python,20,Tuesday,2010,short,1,1,1
i,false,python,20,Sunday,2017,short,11.000000000000002,1,1
how,true,r,20,Friday,2012,long,6,1,1
why,true,r,20,Sunday,2018,medium,,0,1
how,false,r,20,Tuesday,2010,short,6,1,1
why,false,r,20,Monday,2013,medium,,0,1
how,false,r,20,Friday,2009,medium,2,1,1
can,true,python,20,Wednesday,2019,long,230.99999999999994,0.5,2
how,false,r,20,Friday,2013,short,,0,1
how,false,mysql,20,Sunday,2013,short,55.000000000000014,1,1
how,false,r,20,Monday,2016,short,1,1,1
i,false,r,20,Tuesday,2017,short,34161.000000000022,1,1
what,true,mysql,20,Tuesday,2012,short,2133,1,1
can,false,python,20,Friday,2009,long,6,1,1
i,false,python,20,Thursday,2018,medium,38.999999999999993,0.5,2
how,true,machine-learning,20,Saturday,2016,medium,1183.9999999999998,1,1
why,true,r,20,Saturday,2017,medium,,0,1
what,false,python,20,Friday,2013,short,23,1,1
what,true,python,20,Tuesday,2013,medium,2053.9999999999991,1,1
how,false,r,20,Friday,2011,medium,4,1,1
can,true,machine-learning,20,Friday,2017,short,352.99999999999994,1,1
how,false,r,20,Friday,2014,long,11.000000000000002,1,1
why,true,mysql,20,Thursday,2015,long,,0,1
what,false,python,20,Monday,2019,short,30.000000000000004,1,1
can,false,python,20,Friday,2013,medium,62.999999999999993,1,1
why,true,python,20,Monday,2014,short,,0,1
why,true,python,20,Saturday,2012,long,739.99999999999977,1,1
how,false,r,20,Wednesday,2011,short,7.9999999999999982,1,1
why,true,r,20,Thursday,2015,medium,31,1,1
what,true,python,20,Thursday,2012,short,103.99999999999999,1,1
why,false,r,20,Thursday,2017,medium,,0,1
is,false,python,20,Monday,,short,,0,1
is,true,python,20,Monday,2014,long,1104.9999999999998,1,1
how,false,machine-learning,20,Friday,2019,long,,0,1
how,false,python,20,Sunday,,medium,3317.864373358263,1,2
why,true,mysql,20,Sunday,2019,long,748.00000000000034,1,1
how,false,r,20,Friday,2011,short,18.999999999999996,1,1
how,true,r,20,Monday,2009,medium,299.00000000000011,1,1
how,false,mysql,20,Thursday,,short,64.999999999999986,1,1
is,true,r,20,Tuesday,2017,short,,0,1
why,true,mysql,20,Tuesday,2016,short,43,1,1
what,true,python,20,Sunday,2016,short,18.999999999999996,1,1
why,false,python,20,Monday,2015,medium,7.9999999999999982,1,1
i,true,python,20,Monday,2017,long,27,1,1
i,false,mysql,20,Tuesday,2016,medium,22.000000000000004,1,1
is,true,r,20,Friday,2018,medium,4309.0000000000027,1,1
can,false,python,20,Wednesday,2012,long,43.999999999999993,1,1
why,true,python,20,Monday,2013,short,4,1,1
why,true,mysql,20,Tuesday,2018,long,34.000000000000007,1,1
what,false,python,20,Thursday,2016,long,11.000000000000002,1,1
how,true,r,20,Sunday,2012,short,62.000000000000007,1,1
can,true,r,20,Monday,2017,medium,,0,1
is,false,python,20,Wednesday,2014,medium,119.00000000000003,1,1
i,false,python,20,Monday,2016,medium,2708.0000000000005,1,1
how,true,r,20,Monday,2013,short,4.9999999999999991,1,1
can,false,machine-learning,20,Tuesday,2019,medium,,0,1
can,false,data-science,20,Tuesday,2019,medium,,0,1
why,true,mysql,20,Friday,2012,long,499.00000000000006,1,1
what,false,python,20,Saturday,2016,short,7.9999999999999982,1,1
why,true,python,20,Friday,2013,long,45.365184888855019,1,2
what,false,python,20,Tuesday,2017,long,13.999999999999996,1,1
can,true,machine-learning,20,Friday,2018,short,1065.9999999999998,1,1
how,false,mysql,20,Thursday,2009,medium,6.9999999999999991,1,1
is,false,python,20,Wednesday,2019,long,36.878177829171563,0.66666666666666663,3
is,false,r,20,Wednesday,2014,medium,,0,1
can,true,r,20,Wednesday,2014,short,24.000000000000004,1,1
is,true,python,20,Friday,2011,long,240.99999999999994,1,1
what,false,python,20,Thursday,2017,medium,62.999999999999993,1,1
what,true,r,20,Friday,2015,medium,149.99999999999997,1,1
can,false,r,20,Tuesday,2013,medium,159.99999999999994,1,1
how,false,machine-learning,20,Wednesday,2014,medium,,0,1
why,true,mysql,20,Monday,2018,medium,4,1,1
is,true,python,20,Sunday,2010,short,,0,1
what,false,python,20,Saturday,2017,long,252.00000000000003,1,1
what,false,r,20,Saturday,2017,short,18.999999999999996,1,1
what,true,python,20,Sunday,2018,short,,0,1
is,true,python,20,Wednesday,2009,medium,132918.99999999994,1,1
why,false,python,20,Wednesday,2017,long,764.00000000000011,1,1
can,true,python,20,Saturday,2017,long,51.497572758334911,1,2
can,true,python,20,Sunday,2016,long,,0,1
can,true,machine-learning,20,Sunday,2016,long,,0,1
i,true,python,20,Saturday,2019,long,,0,1
how,false,machine-learning,20,Friday,2013,medium,621.99999999999989,1,1
how,false,data-science,20,Friday,2013,medium,621.99999999999989,1,1
why,false,python,20,Sunday,2017,long,,0,1
how,false,python,20,Sunday,2008,short,88.000000000000028,1,1
why,false,python,20,Friday,2016,medium,769.99999999999966,1,1
why,false,python,20,Thursday,2012,long,,0,1
can,true,python,20,Thursday,2008,long,13.999999999999996,1,1
what,false,python,20,Monday,2018,long,65.999999999999972,1,1
is,true,python,20,Saturday,2018,medium,,0,1
what,true,mysql,20,Thursday,2014,short,27,1,1
what,true,python,20,Monday,2014,short,1,1,1
how,true,machine-learning,20,Friday,2017,long,2301.0000000000005,1,1
why,true,python,20,Saturday,2009,medium,4,1,1
how,true,python,20,Sunday,,long,90.994505328618615,1,2
why,false,python,20,Sunday,,short,7.9999999999999982,1,1
can,true,r,20,Tuesday,2017,short,548053.99999999953,1,1
how,true,mysql,20,Monday,2013,long,6,1,1
how,false,machine-learning,20,Monday,2016,long,34.999999999999993,1,1
what,false,mysql,20,Thursday,2019,medium,59.999999999999986,1,1
can,true,mysql,20,Friday,2018,long,,0,1
is,true,r,20,Thursday,2013,long,,0,1
why,false,r,20,Wednesday,2017,medium,19.999999999999996,1,1
how,true,machine-learning,20,Wednesday,2017,medium,108.99999999999997,1,1
why,true,python,20,Thursday,2011,medium,6.9999999999999991,0.5,2
why,true,machine-learning,20,Thursday,2011,medium,,0,1
is,true,python,20,Saturday,2015,long,29.000000000000004,1,1
is,true,python,20,Saturday,2016,medium,88.000000000000028,1,1
what,true,python,20,Saturday,2016,long,1284.0000000000002,1,1
why,true,mysql,20,Thursday,2016,short,2,0.5,2
how,true,python,20,Saturday,2010,short,906.00000000000034,1,1
what,true,python,20,Thursday,2009,medium,,0,1
why,true,python,20,Sunday,,medium,2,1,1
i,false,machine-learning,20,Friday,2014,medium,108.00000000000003,1,1
why,true,python,20,Saturday,2019,short,4.9999999999999991,1,1
why,true,machine-learning,20,Monday,2019,long,,0,1
is,true,mysql,20,Tuesday,2013,long,24.000000000000004,1,1
what,false,python,20,Monday,2012,short,,0,1
how,false,machine-learning,20,Saturday,2017,short,57.000000000000007,1,1
how,true,machine-learning,20,Sunday,2019,short,,0,1
can,false,r,20,Wednesday,2017,medium,19.999999999999996,1,1
how,false,mysql,20,Saturday,,short,74.000000000000028,1,1
is,true,r,20,Tuesday,2015,short,,0,1
how,false,python,20,Wednesday,2008,short,,0,1
can,false,r,20,Monday,2012,medium,2,1,1
why,true,mysql,20,Wednesday,2014,long,54200.000000000036,1,1
can,true,mysql,20,Thursday,2008,medium,14169.000000000002,1,1
i,true,mysql,20,Thursday,2019,short,4,1,1
is,true,mysql,20,Tuesday,2019,short,6,1,1
how,false,python,20,Friday,2012,long,11.000000000000002,1,1
is,true,machine-learning,20,Monday,2019,long,,0,1
i,true,python,20,Thursday,2017,short,3.0000000000000004,1,1
how,true,r,20,Friday,2014,long,,0,1
why,false,python,20,Tuesday,2019,medium,,0,1
is,true,r,20,Tuesday,2010,medium,6.9999999999999991,1,1
what,true,r,20,Tuesday,2016,short,,0,1
is,true,r,20,Friday,2018,long,,0,1
is,false,r,20,Thursday,2016,long,27.999999999999996,1,1
can,false,python,20,Wednesday,2012,medium,,0,1
can,false,machine-learning,20,Wednesday,2012,medium,,0,1
why,false,python,20,Tuesday,2016,medium,27.999999999999996,1,1
why,false,python,20,Thursday,2019,long,,0,1
what,true,python,20,Monday,2011,long,15546.999999999989,1,1
how,true,python,20,Friday,2009,short,6146.8040476332126,1,2
why,true,mysql,20,Saturday,2012,medium,,0,1
why,false,python,20,Saturday,2017,long,129.45269406234846,1,2
what,true,mysql,20,Friday,2019,short,736.99999999999989,1,1
what,true,mysql,20,Thursday,2013,short,,0,1
why,true,machine-learning,20,Tuesday,2018,medium,,0,1
what,true,python,20,Monday,2015,short,4,1,1
why,false,python,20,Friday,2013,medium,4,1,1
how,false,python,20,Tuesday,2008,medium,1037.9999999999998,1,1
how,false,python,20,Saturday,2011,long,79,1,1
what,false,r,20,Monday,2018,short,1,1,1
